"program","year","week","site","depth","BT","weekly_mean_temp","dhw","annual_max"
"TCRMP",2009,18,"College Shoal East",30,29.3,25.8389107142857,0,0
"TCRMP",2011,18,"College Shoal East",30,29.3,26.6893586309524,0,0
"TCRMP",2012,18,"College Shoal East",30,29.3,26.5379880952381,0,0
"TCRMP",2013,18,"College Shoal East",30,29.3,26.6784360119048,0,0
"TCRMP",2014,18,"College Shoal East",30,29.3,26.8932380952381,0,0
"TCRMP",2015,18,"College Shoal East",30,29.3,26.9617202380952,0,0
"TCRMP",2016,18,"College Shoal East",30,29.3,27.2940163690476,0,0
"TCRMP",2017,18,"College Shoal East",30,29.3,26.8763958333333,0,0
"TCRMP",2018,18,"College Shoal East",30,29.3,26.4972961309524,0,0
"TCRMP",2007,19,"College Shoal East",30,29.3,27.1670491071428,0,0
"TCRMP",2008,19,"College Shoal East",30,29.3,25.9315520833333,0,0
"TCRMP",2009,19,"College Shoal East",30,29.3,25.7300223214286,0,0
"TCRMP",2011,19,"College Shoal East",30,29.3,26.4471681547619,0,0
"TCRMP",2012,19,"College Shoal East",30,29.3,26.4711800595238,0,0
"TCRMP",2013,19,"College Shoal East",30,29.3,26.8457901785714,0,0
"TCRMP",2014,19,"College Shoal East",30,29.3,27.3204806547619,0,0
"TCRMP",2015,19,"College Shoal East",30,29.3,27.3739806547619,0,0
"TCRMP",2016,19,"College Shoal East",30,29.3,27.5141145833333,0,0
"TCRMP",2017,19,"College Shoal East",30,29.3,26.9606160714286,0,0
"TCRMP",2018,19,"College Shoal East",30,29.3,27.0152485119048,0,0
"TCRMP",2007,20,"College Shoal East",30,29.3,27.3109761904762,0,0
"TCRMP",2008,20,"College Shoal East",30,29.3,26.1578809523809,0,0
"TCRMP",2009,20,"College Shoal East",30,29.3,25.7165104166667,0,0
"TCRMP",2011,20,"College Shoal East",30,29.3,26.2620431547619,0,0
"TCRMP",2012,20,"College Shoal East",30,29.3,26.6908824404762,0,0
"TCRMP",2013,20,"College Shoal East",30,29.3,27.1819077380952,0,0
"TCRMP",2014,20,"College Shoal East",30,29.3,27.22509375,0,0
"TCRMP",2015,20,"College Shoal East",30,29.3,27.3282470238095,0,0
"TCRMP",2016,20,"College Shoal East",30,29.3,27.5470327380953,0,0
"TCRMP",2017,20,"College Shoal East",30,29.3,26.816681547619,0,0
"TCRMP",2018,20,"College Shoal East",30,29.3,26.6617455357143,0,0
"TCRMP",2007,21,"College Shoal East",30,29.3,27.496974702381,0,0
"TCRMP",2008,21,"College Shoal East",30,29.3,26.1918169642857,0,0
"TCRMP",2009,21,"College Shoal East",30,29.3,25.9178720238095,0,0
"TCRMP",2011,21,"College Shoal East",30,29.3,26.4413794642857,0,0
"TCRMP",2012,21,"College Shoal East",30,29.3,27.2745818452381,0,0
"TCRMP",2013,21,"College Shoal East",30,29.3,27.0334255952381,0,0
"TCRMP",2014,21,"College Shoal East",30,29.3,27.0653869047619,0,0
"TCRMP",2015,21,"College Shoal East",30,29.3,26.9095714285714,0,0
"TCRMP",2016,21,"College Shoal East",30,29.3,27.6340386904762,0,0
"TCRMP",2017,21,"College Shoal East",30,29.3,26.9057633928572,0,0
"TCRMP",2018,21,"College Shoal East",30,29.3,26.8814255952381,0,0
"TCRMP",2007,22,"College Shoal East",30,29.3,27.6501279761905,0,0
"TCRMP",2008,22,"College Shoal East",30,29.3,26.3531175595238,0,0
"TCRMP",2009,22,"College Shoal East",30,29.3,26.0383720238095,0,0
"TCRMP",2011,22,"College Shoal East",30,29.3,26.6135431547619,0,0
"TCRMP",2012,22,"College Shoal East",30,29.3,26.6168407738095,0,0
"TCRMP",2013,22,"College Shoal East",30,29.3,26.6242931547619,0,0
"TCRMP",2014,22,"College Shoal East",30,29.3,27.1387172619048,0,0
"TCRMP",2015,22,"College Shoal East",30,29.3,27.3382440476191,0,0
"TCRMP",2016,22,"College Shoal East",30,29.3,27.2776473214286,0,0
"TCRMP",2017,22,"College Shoal East",30,29.3,27.0544672619048,0,0
"TCRMP",2018,22,"College Shoal East",30,29.3,27.4458452380952,0,0
"TCRMP",2007,23,"College Shoal East",30,29.3,27.8047351190476,0,0
"TCRMP",2008,23,"College Shoal East",30,29.3,26.5827232142857,0,0
"TCRMP",2009,23,"College Shoal East",30,29.3,26.3501324404762,0,0
"TCRMP",2011,23,"College Shoal East",30,29.3,26.7525148809524,0,0
"TCRMP",2012,23,"College Shoal East",30,29.3,27.1706622023809,0,0
"TCRMP",2013,23,"College Shoal East",30,29.3,26.7465386904762,0,0
"TCRMP",2014,23,"College Shoal East",30,29.3,27.3455208333333,0,0
"TCRMP",2015,23,"College Shoal East",30,29.3,27.3342351190476,0,0
"TCRMP",2016,23,"College Shoal East",30,29.3,27.5943244047619,0,0
"TCRMP",2017,23,"College Shoal East",30,29.3,27.2626636904762,0,0
"TCRMP",2018,23,"College Shoal East",30,29.3,27.6213154761905,0,0
"TCRMP",2007,24,"College Shoal East",30,29.3,27.7186532738095,0,0
"TCRMP",2008,24,"College Shoal East",30,29.3,26.9482991071429,0,0
"TCRMP",2009,24,"College Shoal East",30,29.3,26.4001473214286,0,0
"TCRMP",2011,24,"College Shoal East",30,29.3,26.9423913690476,0,0
"TCRMP",2012,24,"College Shoal East",30,29.3,27.0406904761905,0,0
"TCRMP",2013,24,"College Shoal East",30,29.3,27.46565625,0,0
"TCRMP",2014,24,"College Shoal East",30,29.3,27.2785982142857,0,0
"TCRMP",2015,24,"College Shoal East",30,29.3,27.4784017857143,0,0
"TCRMP",2016,24,"College Shoal East",30,29.3,27.57378125,0,0
"TCRMP",2017,24,"College Shoal East",30,29.3,27.6216979166667,0,0
"TCRMP",2018,24,"College Shoal East",30,29.3,27.1774553571429,0,0
"TCRMP",2007,25,"College Shoal East",30,29.3,28.2707678571429,0,0
"TCRMP",2008,25,"College Shoal East",30,29.3,27.1779241071429,0,0
"TCRMP",2009,25,"College Shoal East",30,29.3,26.5965074404762,0,0
"TCRMP",2011,25,"College Shoal East",30,29.3,28.0653958333333,0,0
"TCRMP",2012,25,"College Shoal East",30,29.3,27.3247857142857,0,0
"TCRMP",2013,25,"College Shoal East",30,29.3,27.1424479166667,0,0
"TCRMP",2014,25,"College Shoal East",30,29.3,27.5170580357143,0,0
"TCRMP",2015,25,"College Shoal East",30,29.3,28.1241413690476,0,0
"TCRMP",2016,25,"College Shoal East",30,29.3,27.9577455357143,0,0
"TCRMP",2017,25,"College Shoal East",30,29.3,27.8930193452381,0,0
"TCRMP",2018,25,"College Shoal East",30,29.3,27.0253556547619,0,0
"TCRMP",2007,26,"College Shoal East",30,29.3,28.5082767857143,0,0
"TCRMP",2008,26,"College Shoal East",30,29.3,27.5103541666667,0,0
"TCRMP",2009,26,"College Shoal East",30,29.3,26.7102098214286,0,0
"TCRMP",2011,26,"College Shoal East",30,29.3,28.1539836309524,0,0
"TCRMP",2012,26,"College Shoal East",30,29.3,27.3157931547619,0,0
"TCRMP",2013,26,"College Shoal East",30,29.3,27.1588273809524,0,0
"TCRMP",2014,26,"College Shoal East",30,29.3,27.8741994047619,0,0
"TCRMP",2015,26,"College Shoal East",30,29.3,28.0881413690476,0,0
"TCRMP",2016,26,"College Shoal East",30,29.3,28.038775297619,0,0
"TCRMP",2017,26,"College Shoal East",30,29.3,27.2925446428571,0,0
"TCRMP",2018,26,"College Shoal East",30,29.3,27.3322976190476,0,0
"TCRMP",2007,27,"College Shoal East",30,29.3,28.2774657738095,0,0
"TCRMP",2008,27,"College Shoal East",30,29.3,26.85875,0,0
"TCRMP",2009,27,"College Shoal East",30,29.3,27.2034866071429,0,0
"TCRMP",2011,27,"College Shoal East",30,29.3,27.6608869047619,0,0
"TCRMP",2012,27,"College Shoal East",30,29.3,27.7826145833333,0,0
"TCRMP",2013,27,"College Shoal East",30,29.3,26.8418318452381,0,0
"TCRMP",2014,27,"College Shoal East",30,29.3,27.8420595238095,0,0
"TCRMP",2015,27,"College Shoal East",30,29.3,28.020025297619,0,0
"TCRMP",2016,27,"College Shoal East",30,29.3,27.8613660714286,0,0
"TCRMP",2017,27,"College Shoal East",30,29.3,27.3840148809524,0,0
"TCRMP",2018,27,"College Shoal East",30,29.3,27.6110982142857,0,0
"TCRMP",2007,28,"College Shoal East",30,29.3,28.0387098214286,0,0
"TCRMP",2008,28,"College Shoal East",30,29.3,27.4641279761905,0,0
"TCRMP",2009,28,"College Shoal East",30,29.3,27.1168273809524,0,0
"TCRMP",2011,28,"College Shoal East",30,29.3,27.0622113095238,0,0
"TCRMP",2012,28,"College Shoal East",30,29.3,27.8746235119048,0,0
"TCRMP",2013,28,"College Shoal East",30,29.3,27.8115818452381,0,0
"TCRMP",2014,28,"College Shoal East",30,29.3,27.852712797619,0,0
"TCRMP",2015,28,"College Shoal East",30,29.3,28.0306309523809,0,0
"TCRMP",2016,28,"College Shoal East",30,29.3,27.8873184523809,0,0
"TCRMP",2017,28,"College Shoal East",30,29.3,27.4043318452381,0,0
"TCRMP",2018,28,"College Shoal East",30,29.3,27.7024895833333,0,0
"TCRMP",2007,29,"College Shoal East",30,29.3,27.8725505952381,0,0
"TCRMP",2008,29,"College Shoal East",30,29.3,28.0977916666667,0,0
"TCRMP",2009,29,"College Shoal East",30,29.3,27.51478125,0,0
"TCRMP",2011,29,"College Shoal East",30,29.3,27.7192827380952,0,0
"TCRMP",2012,29,"College Shoal East",30,29.3,27.8231860119047,0,0
"TCRMP",2013,29,"College Shoal East",30,29.3,27.5232946428571,0,0
"TCRMP",2014,29,"College Shoal East",30,29.3,27.8296651785714,0,0
"TCRMP",2015,29,"College Shoal East",30,29.3,27.9460044642857,0,0
"TCRMP",2016,29,"College Shoal East",30,29.3,27.7940342261905,0,0
"TCRMP",2017,29,"College Shoal East",30,29.3,28.000068452381,0,0
"TCRMP",2018,29,"College Shoal East",30,29.3,27.7593958333333,0,0
"TCRMP",2007,30,"College Shoal East",30,29.3,28.024787202381,0,0
"TCRMP",2008,30,"College Shoal East",30,29.3,28.0553973214286,0,0
"TCRMP",2009,30,"College Shoal East",30,29.3,27.3199122023809,0,0
"TCRMP",2011,30,"College Shoal East",30,29.3,28.4068571428572,0,0
"TCRMP",2012,30,"College Shoal East",30,29.3,27.8620044642857,0,0
"TCRMP",2013,30,"College Shoal East",30,29.3,27.6751964285714,0,0
"TCRMP",2014,30,"College Shoal East",30,29.3,27.7585610119048,0,0
"TCRMP",2015,30,"College Shoal East",30,29.3,27.8197857142857,0,0
"TCRMP",2016,30,"College Shoal East",30,29.3,27.6667470238095,0,0
"TCRMP",2017,30,"College Shoal East",30,29.3,27.7624925595238,0,0
"TCRMP",2018,30,"College Shoal East",30,29.3,27.9018154761905,0,0
"TCRMP",2006,31,"College Shoal East",30,29.3,27.7094895833334,0,1
"TCRMP",2007,31,"College Shoal East",30,29.3,27.9373913690476,0,0
"TCRMP",2008,31,"College Shoal East",30,29.3,28.0860193452381,0,0
"TCRMP",2009,31,"College Shoal East",30,29.3,27.6434925595238,0,0
"TCRMP",2011,31,"College Shoal East",30,29.3,28.3203050595238,0,0
"TCRMP",2012,31,"College Shoal East",30,29.3,27.5759196428572,0,0
"TCRMP",2013,31,"College Shoal East",30,29.3,27.7880044642857,0,0
"TCRMP",2014,31,"College Shoal East",30,29.3,27.9828229166667,0,0
"TCRMP",2015,31,"College Shoal East",30,29.3,27.9947931547619,0,0
"TCRMP",2016,31,"College Shoal East",30,29.3,28.1357023809524,0,0
"TCRMP",2017,31,"College Shoal East",30,29.3,28.1770476190476,0,0
"TCRMP",2018,31,"College Shoal East",30,29.3,28.2065357142857,0,0
"TCRMP",2006,32,"College Shoal East",30,29.3,28.0211547619047,0,0
"TCRMP",2007,32,"College Shoal East",30,29.3,28.1101532738095,0,0
"TCRMP",2008,32,"College Shoal East",30,29.3,27.6646205357143,0,0
"TCRMP",2009,32,"College Shoal East",30,29.3,27.7297663690476,0,0
"TCRMP",2011,32,"College Shoal East",30,29.3,27.4501369047619,0,0
"TCRMP",2012,32,"College Shoal East",30,29.3,27.935625,0,0
"TCRMP",2013,32,"College Shoal East",30,29.3,27.6253943452381,0,0
"TCRMP",2014,32,"College Shoal East",30,29.3,27.9213095238095,0,0
"TCRMP",2015,32,"College Shoal East",30,29.3,27.9636071428571,0,0
"TCRMP",2016,32,"College Shoal East",30,29.3,28.2444627976191,0,0
"TCRMP",2017,32,"College Shoal East",30,29.3,28.1361636904762,0,0
"TCRMP",2018,32,"College Shoal East",30,29.3,27.6131220238095,0,0
"TCRMP",2006,33,"College Shoal East",30,29.3,27.9898883928572,0,0
"TCRMP",2007,33,"College Shoal East",30,29.3,28.6057455357143,0,0
"TCRMP",2008,33,"College Shoal East",30,29.3,27.5865238095238,0,0
"TCRMP",2009,33,"College Shoal East",30,29.3,27.8722395833334,0,0
"TCRMP",2011,33,"College Shoal East",30,29.3,28.1593244047619,0,0
"TCRMP",2012,33,"College Shoal East",30,29.3,28.0457514880952,0,0
"TCRMP",2013,33,"College Shoal East",30,29.3,27.7615386904762,0,0
"TCRMP",2014,33,"College Shoal East",30,29.3,27.7980193452381,0,0
"TCRMP",2015,33,"College Shoal East",30,29.3,27.9142663690476,0,0
"TCRMP",2016,33,"College Shoal East",30,29.3,28.2356145833333,0,0
"TCRMP",2017,33,"College Shoal East",30,29.3,27.9089895833333,0,0
"TCRMP",2018,33,"College Shoal East",30,29.3,27.8845238095238,0,0
"TCRMP",2006,34,"College Shoal East",30,29.3,28.3104791666667,0,0
"TCRMP",2007,34,"College Shoal East",30,29.3,28.4338467261905,0,0
"TCRMP",2008,34,"College Shoal East",30,29.3,27.8971636904762,0,0
"TCRMP",2009,34,"College Shoal East",30,29.3,27.43565625,0,0
"TCRMP",2011,34,"College Shoal East",30,29.3,27.9561026785714,0,0
"TCRMP",2012,34,"College Shoal East",30,29.3,28.3097901785714,0,0
"TCRMP",2013,34,"College Shoal East",30,29.3,27.0072470238095,0,0
"TCRMP",2014,34,"College Shoal East",30,29.3,27.8358407738095,0,0
"TCRMP",2015,34,"College Shoal East",30,29.3,28.1562723214286,0,0
"TCRMP",2016,34,"College Shoal East",30,29.3,28.3079925595238,0,0
"TCRMP",2017,34,"College Shoal East",30,29.3,27.9191770833333,0,0
"TCRMP",2018,34,"College Shoal East",30,29.3,28.0793020833333,0,0
"TCRMP",2006,35,"College Shoal East",30,29.3,28.4910818452381,0,0
"TCRMP",2007,35,"College Shoal East",30,29.3,28.4580357142857,0,0
"TCRMP",2008,35,"College Shoal East",30,29.3,27.8102485119047,0,0
"TCRMP",2009,35,"College Shoal East",30,29.3,27.6981830357143,0,0
"TCRMP",2011,35,"College Shoal East",30,29.3,27.8607857142857,0,0
"TCRMP",2012,35,"College Shoal East",30,29.3,28.2166130952381,0,0
"TCRMP",2013,35,"College Shoal East",30,29.3,27.4095744047619,0,0
"TCRMP",2014,35,"College Shoal East",30,29.3,28.0706994047619,0,0
"TCRMP",2015,35,"College Shoal East",30,29.3,28.5626354166667,0,0
"TCRMP",2016,35,"College Shoal East",30,29.3,28.5296860119048,0,0
"TCRMP",2017,35,"College Shoal East",30,29.3,28.7564032738095,0,0
"TCRMP",2018,35,"College Shoal East",30,29.3,28.40690625,0,0
"TCRMP",2006,36,"College Shoal East",30,29.3,28.2251770833333,0,0
"TCRMP",2007,36,"College Shoal East",30,29.3,28.6505461309524,0,0
"TCRMP",2008,36,"College Shoal East",30,29.3,28.3644360119048,0,0
"TCRMP",2009,36,"College Shoal East",30,29.3,27.9339196428572,0,0
"TCRMP",2011,36,"College Shoal East",30,29.3,28.4436681547619,0,0
"TCRMP",2012,36,"College Shoal East",30,29.3,28.6913020833333,0,0
"TCRMP",2013,36,"College Shoal East",30,29.3,27.7037797619047,0,0
"TCRMP",2014,36,"College Shoal East",30,29.3,28.0816845238095,0,0
"TCRMP",2015,36,"College Shoal East",30,29.3,28.2613943452381,0,0
"TCRMP",2016,36,"College Shoal East",30,29.3,28.9009880952381,0,0
"TCRMP",2017,36,"College Shoal East",30,29.3,28.6957529761905,0,0
"TCRMP",2018,36,"College Shoal East",30,29.3,28.622537202381,0,0
"TCRMP",2006,37,"College Shoal East",30,29.3,28.1827455357143,0,0
"TCRMP",2007,37,"College Shoal East",30,29.3,29.018337797619,0,0
"TCRMP",2008,37,"College Shoal East",30,29.3,28.6300639880952,0,0
"TCRMP",2009,37,"College Shoal East",30,29.3,28.0783199404762,0,0
"TCRMP",2011,37,"College Shoal East",30,29.3,28.3869657738095,0,0
"TCRMP",2012,37,"College Shoal East",30,29.3,28.9693526785714,0,0
"TCRMP",2013,37,"College Shoal East",30,29.3,27.6640654761905,0,0
"TCRMP",2014,37,"College Shoal East",30,29.3,28.1938764880952,0,0
"TCRMP",2015,37,"College Shoal East",30,29.3,28.6446309523809,0,0
"TCRMP",2016,37,"College Shoal East",30,29.3,28.87240625,0,0
"TCRMP",2017,37,"College Shoal East",30,29.3,28.1512648809524,0,0
"TCRMP",2018,37,"College Shoal East",30,29.3,28.6862306547619,0,0
"TCRMP",2006,38,"College Shoal East",30,29.3,28.6399300595238,0,0
"TCRMP",2007,38,"College Shoal East",30,29.3,28.7962663690476,0,0
"TCRMP",2008,38,"College Shoal East",30,29.3,28.6670431547619,0,0
"TCRMP",2009,38,"College Shoal East",30,29.3,27.819543125,0,0
"TCRMP",2011,38,"College Shoal East",30,29.3,28.2884955357143,0,0
"TCRMP",2012,38,"College Shoal East",30,29.3,28.8350967261905,0,0
"TCRMP",2013,38,"College Shoal East",30,29.3,27.8271547619048,0,0
"TCRMP",2014,38,"College Shoal East",30,29.3,28.6479241071428,0,0
"TCRMP",2015,38,"College Shoal East",30,29.3,28.9730848214286,0,0
"TCRMP",2016,38,"College Shoal East",30,29.3,28.8941994047619,0,0
"TCRMP",2017,38,"College Shoal East",30,29.3,27.5955386904762,0,0
"TCRMP",2018,38,"College Shoal East",30,29.3,28.771255952381,0,0
"TCRMP",2006,39,"College Shoal East",30,29.3,29.0594389880952,0,0
"TCRMP",2007,39,"College Shoal East",30,29.3,28.8451011904762,0,0
"TCRMP",2008,39,"College Shoal East",30,29.3,28.4661607142857,0,0
"TCRMP",2011,39,"College Shoal East",30,29.3,28.0025074404762,0,0
"TCRMP",2012,39,"College Shoal East",30,29.3,29.1088571428571,0,0
"TCRMP",2013,39,"College Shoal East",30,29.3,28.2962321428571,0,0
"TCRMP",2014,39,"College Shoal East",30,29.3,29.0229583333333,0,0
"TCRMP",2015,39,"College Shoal East",30,29.3,29.0062916666666,0,0
"TCRMP",2016,39,"College Shoal East",30,29.3,29.1762217261905,0,0
"TCRMP",2017,39,"College Shoal East",30,29.3,27.2833616071428,0,0
"TCRMP",2018,39,"College Shoal East",30,29.3,28.8003110119048,0,0
"TCRMP",2006,40,"College Shoal East",30,29.3,29.2314866071429,0,0
"TCRMP",2007,40,"College Shoal East",30,29.3,28.9784136904762,0,0
"TCRMP",2008,40,"College Shoal East",30,29.3,28.6041264880952,0,0
"TCRMP",2011,40,"College Shoal East",30,29.3,28.1432648809524,0,0
"TCRMP",2012,40,"College Shoal East",30,29.3,29.2625431547619,0,0
"TCRMP",2013,40,"College Shoal East",30,29.3,28.3816220238095,0,0
"TCRMP",2014,40,"College Shoal East",30,29.3,29.0065952380952,0,0
"TCRMP",2015,40,"College Shoal East",30,29.3,29.1006592261905,0,0
"TCRMP",2016,40,"College Shoal East",30,29.3,29.0704166666667,0,0
"TCRMP",2017,40,"College Shoal East",30,29.3,27.9010014880952,0,0
"TCRMP",2018,40,"College Shoal East",30,29.3,28.6662113095238,0,0
"TCRMP",2006,41,"College Shoal East",30,29.3,29.1162261904762,0,0
"TCRMP",2007,41,"College Shoal East",30,29.3,29.0707410714286,0,0
"TCRMP",2008,41,"College Shoal East",30,29.3,28.6356875,0,0
"TCRMP",2011,41,"College Shoal East",30,29.3,28.2500416666667,0,0
"TCRMP",2012,41,"College Shoal East",30,29.3,29.2270119047619,0,0
"TCRMP",2013,41,"College Shoal East",30,29.3,28.5643824404762,0,0
"TCRMP",2014,41,"College Shoal East",30,29.3,28.8764449404762,0,0
"TCRMP",2015,41,"College Shoal East",30,29.3,29.3359761904762,1.03597619047618,0
"TCRMP",2016,41,"College Shoal East",30,29.3,29.0689657738095,0,0
"TCRMP",2017,41,"College Shoal East",30,29.3,28.0383125,0,0
"TCRMP",2018,41,"College Shoal East",30,29.3,28.6827053571429,0,0
"TCRMP",2006,42,"College Shoal East",30,29.3,28.8994360119048,0,0
"TCRMP",2007,42,"College Shoal East",30,29.3,29.0101979166667,0,0
"TCRMP",2008,42,"College Shoal East",30,29.3,28.5804553571429,0,0
"TCRMP",2011,42,"College Shoal East",30,29.3,28.4736889880952,0,0
"TCRMP",2012,42,"College Shoal East",30,29.3,28.5218735119048,0,0
"TCRMP",2013,42,"College Shoal East",30,29.3,28.7553125,0,0
"TCRMP",2014,42,"College Shoal East",30,29.3,29.1943258928571,0,0
"TCRMP",2015,42,"College Shoal East",30,29.3,29.1577172619048,1.03597619047618,0
"TCRMP",2016,42,"College Shoal East",30,29.3,28.8625952380952,0,0
"TCRMP",2017,42,"College Shoal East",30,29.3,28.3896264880952,0,0
"TCRMP",2018,42,"College Shoal East",30,29.3,28.6002619047619,0,0
"TCRMP",2006,43,"College Shoal East",30,29.3,29.0243348214286,0,0
"TCRMP",2007,43,"College Shoal East",30,29.3,28.7960029761905,0,0
"TCRMP",2008,43,"College Shoal East",30,29.3,28.406068452381,0,0
"TCRMP",2011,43,"College Shoal East",30,29.3,28.3412113095238,0,0
"TCRMP",2012,43,"College Shoal East",30,29.3,29.0195163690476,0,0
"TCRMP",2013,43,"College Shoal East",30,29.3,28.7802514880952,0,0
"TCRMP",2014,43,"College Shoal East",30,29.3,29.1687872023809,0,0
"TCRMP",2015,43,"College Shoal East",30,29.3,29.3987767857143,2.13475297619046,0
"TCRMP",2016,43,"College Shoal East",30,29.3,28.9508244047619,0,0
"TCRMP",2017,43,"College Shoal East",30,29.3,28.5133541666667,0,0
"TCRMP",2018,43,"College Shoal East",30,29.3,28.3630907738095,0,0
"TCRMP",2006,44,"College Shoal East",30,29.3,28.6847038690476,0,0
"TCRMP",2007,44,"College Shoal East",30,29.3,28.2185610119048,0,0
"TCRMP",2008,44,"College Shoal East",30,29.3,28.4562232142857,0,0
"TCRMP",2011,44,"College Shoal East",30,29.3,28.3121815476191,0,0
"TCRMP",2012,44,"College Shoal East",30,29.3,29.0162931547619,0,0
"TCRMP",2013,44,"College Shoal East",30,29.3,28.489255952381,0,0
"TCRMP",2014,44,"College Shoal East",30,29.3,29.0788988095238,0,0
"TCRMP",2015,44,"College Shoal East",30,29.3,29.3618229166667,3.19657589285714,0
"TCRMP",2016,44,"College Shoal East",30,29.3,29.1131785714286,0,0
"TCRMP",2017,44,"College Shoal East",30,29.3,28.1465773809524,0,0
"TCRMP",2018,44,"College Shoal East",30,29.3,28.6271205357143,0,0
"TCRMP",2006,45,"College Shoal East",30,29.3,28.57271875,0,0
"TCRMP",2007,45,"College Shoal East",30,29.3,28.2723824404762,0,0
"TCRMP",2008,45,"College Shoal East",30,29.3,28.4510461309524,0,0
"TCRMP",2011,45,"College Shoal East",30,29.3,28.3815669642857,0,0
"TCRMP",2012,45,"College Shoal East",30,29.3,29.0806428571428,0,0
"TCRMP",2013,45,"College Shoal East",30,29.3,28.5175297619048,0,0
"TCRMP",2014,45,"College Shoal East",30,29.3,28.8606592261905,0,0
"TCRMP",2015,45,"College Shoal East",30,29.3,29.4690446428572,4.3656205357143,1
"TCRMP",2016,45,"College Shoal East",30,29.3,29.0621264880952,0,0
"TCRMP",2017,45,"College Shoal East",30,29.3,27.9810223214286,0,0
"TCRMP",2018,45,"College Shoal East",30,29.3,28.4748794642857,0,0
"TCRMP",2006,46,"College Shoal East",30,29.3,28.6173645833333,0,0
"TCRMP",2007,46,"College Shoal East",30,29.3,28.4883690476191,0,0
"TCRMP",2008,46,"College Shoal East",30,29.3,28.1953735119048,0,0
"TCRMP",2011,46,"College Shoal East",30,29.3,28.5714300595238,0,0
"TCRMP",2012,46,"College Shoal East",30,29.3,28.6418630952381,0,0
"TCRMP",2013,46,"College Shoal East",30,29.3,28.6286369047619,0,0
"TCRMP",2014,46,"College Shoal East",30,29.3,28.6697261904762,0,0
"TCRMP",2015,46,"College Shoal East",30,29.3,28.8835773809524,4.3656205357143,0
"TCRMP",2016,46,"College Shoal East",30,29.3,28.9273705357143,0,0
"TCRMP",2017,46,"College Shoal East",30,29.3,27.9755446428571,0,0
"TCRMP",2018,46,"College Shoal East",30,29.3,28.307400297619,0,0
"TCRMP",2006,47,"College Shoal East",30,29.3,28.5481473214286,0,0
"TCRMP",2007,47,"College Shoal East",30,29.3,28.1957589285714,0,0
"TCRMP",2008,47,"College Shoal East",30,29.3,27.9742842261905,0,0
"TCRMP",2011,47,"College Shoal East",30,29.3,28.2292068452381,0,0
"TCRMP",2012,47,"College Shoal East",30,29.3,28.6235119047619,0,0
"TCRMP",2013,47,"College Shoal East",30,29.3,28.5695610119048,0,0
"TCRMP",2014,47,"College Shoal East",30,29.3,28.5434955357143,0,0
"TCRMP",2015,47,"College Shoal East",30,29.3,28.7749910714286,4.3656205357143,0
"TCRMP",2016,47,"College Shoal East",30,29.3,29.0730476190476,0,0
"TCRMP",2017,47,"College Shoal East",30,29.3,28.0118095238095,0,0
"TCRMP",2018,47,"College Shoal East",30,29.3,28.1989300595238,0,0
"TCRMP",2006,48,"College Shoal East",30,29.3,28.376,0,0
"TCRMP",2007,48,"College Shoal East",30,29.3,27.8060997023809,0,0
"TCRMP",2008,48,"College Shoal East",30,29.3,28.0063318452381,0,0
"TCRMP",2010,48,"College Shoal East",30,29.3,27.16498125,0,1
"TCRMP",2011,48,"College Shoal East",30,29.3,28.0350297619048,0,0
"TCRMP",2012,48,"College Shoal East",30,29.3,28.6708392857143,0,0
"TCRMP",2013,48,"College Shoal East",30,29.3,28.3843273809524,0,0
"TCRMP",2014,48,"College Shoal East",30,29.3,27.9930089285714,0,0
"TCRMP",2015,48,"College Shoal East",30,29.3,28.4578616071428,4.3656205357143,0
"TCRMP",2016,48,"College Shoal East",30,29.3,28.7865,0,0
"TCRMP",2017,48,"College Shoal East",30,29.3,28.1259360119048,0,0
"TCRMP",2018,48,"College Shoal East",30,29.3,28.2018735119048,0,0
"TCRMP",2006,49,"College Shoal East",30,29.3,27.9669330357143,0,0
"TCRMP",2007,49,"College Shoal East",30,29.3,27.6489419642857,0,0
"TCRMP",2008,49,"College Shoal East",30,29.3,27.7330967261905,0,0
"TCRMP",2010,49,"College Shoal East",30,29.3,27.1837633928571,0,0
"TCRMP",2011,49,"College Shoal East",30,29.3,28.0390074404762,0,0
"TCRMP",2012,49,"College Shoal East",30,29.3,28.4699910714286,0,0
"TCRMP",2013,49,"College Shoal East",30,29.3,28.0318556547619,0,0
"TCRMP",2014,49,"College Shoal East",30,29.3,28.0212946428571,0,0
"TCRMP",2015,49,"College Shoal East",30,29.3,28.4840446428572,4.3656205357143,0
"TCRMP",2016,49,"College Shoal East",30,29.3,28.5206902221254,0,0
"TCRMP",2017,49,"College Shoal East",30,29.3,27.9635119047619,0,0
"TCRMP",2018,49,"College Shoal East",30,29.3,28.1082023809524,0,0
"TCRMP",2006,50,"College Shoal East",30,29.3,27.8932366071429,0,0
"TCRMP",2007,50,"College Shoal East",30,29.3,27.2983794642857,0,0
"TCRMP",2008,50,"College Shoal East",30,29.3,27.0561130952381,0,0
"TCRMP",2010,50,"College Shoal East",30,29.3,27.0445833333333,0,0
"TCRMP",2011,50,"College Shoal East",30,29.3,27.7969226190476,0,0
"TCRMP",2012,50,"College Shoal East",30,29.3,28.3575491071429,0,0
"TCRMP",2013,50,"College Shoal East",30,29.3,27.796744047619,0,0
